;Date;Review;Rating
2193;02/12/2020;"Augmentation forcée de tarif par vente forcée de GO supplémentaires non demandée et sans utilité:
Vente forcée de giga supplémentaire. 3€ de plus pour 10go de plus !!! J’en veux pas.RED SFR indique que la seule et unique possibilité de refuser est de résilier son abonnement . Je considère cela pour ce qui me concerne comme de la vente forcée à la limite de l'arnaque . je change d'opérateur ...un conseil :Opérateur à fuir !!!!!";1
2194;01/12/2020;"J'étais abonné chez eux depuis 10 ans avec un forfait de 10e par mois pour 40Go (à vie) et je viens de me prendre 3e d'augmentation obligatoire. Résultat je suis parti direct à la concurence et pour moins cher!
Merci pour ces écomomies que j'ai
fais sans vraiment le vouloir.
En plus, ils viennent de me contacter pour savoir si je voulais pas prendre une box pour la TV! C'est vraiment du n'importe quoi!";1
2195;01/12/2020;augmentation de 3 euros et vente forcée !! demande info auprès de SFR, uniquement par tchat !! beau respect du client. Les 10 GO en plus, je n'en ai pas besoin !! mais pas le choix, il paraît même qu'ils ont le droit !;1
2196;01/12/2020;"Je ne supporte pas cette augmentation de 3€ sur un prix garanti à vie et pour des datas supplémentaires que je n'utiliserai pas.
Conclusion: je change d'opérateur.";1
2197;01/12/2020;"Grosse arnaque ! Forfait à 15 euros soit disant à vie qui quelques mois après augmente de 3 euros... sans possibilité de refuser, on nous prend vraiment pour des pigeons !
La publicité mensongère va vous faire perdre de nombreux clients, à fuir donc !!";1
2198;01/12/2020;Client en colère, car les services Red SFR sont une véritable catastrophe. 1 mois et demi que nous avons souscris une offre fibre, et nous n'avons jamais vu la couleur d'internet. Ma femme et moi travaillons via internet, et depuis la souscription et installation de la fibre dans notre logement, nous sommes sans internet ni téléphone, donc plus de revenu. SFR est incapable de raccorder notre logement à l’armoire extérieur, contrairement à nos voisin. Pourtant, nous habitons dans un quartier résidentielle moderne de Sophia Antipolis (technopôle), avec toutes les infrastructures et raccordements nécessaires pour la fibre. Il est quasiment impossible de joindre le service client pour expliquer le problème, malgré nos multiples relances quotidiennes. Quand par miracle nous réussissons à avoir quelque au téléphone après X temps d’attente, on nous balade de service en service, sans jamais nous proposer la moindre solution. Nous allons donc déposer plainte, et lancer une procédure via notre avocat pour les pertes encouru, car l’obligation de résultat n’a jamais été tenu, et surtout rien n’a jamais était fait pour régler la situation.;1
2199;30/11/2020;"Opérateur le moins performant, réseau très moyen en région parisienne comparé à la concurrence, application de suivie de forfait à la ramasse. Sans compter que c'est un opérateur qui ne tient pas ses engagements et prend ses clients pour des vaches à lait (le 5€ à vie qui se prend un 60% au bout de 2 ans contre une enveloppe de 10 Go supp).
Attention la résiliation n'est pas immédiate, comptez 10 jours minimum et un passage assez long avec deux services par chat. Perso ça a pris 30-40 minutes avec un premier conseiller commercial et un autre préposé à la résiliation assez long, le tout par tchat.";1
2200;30/11/2020;"J'étais satisfait de mon forfait SFR (5e/30Go,connexion plutôt stable partout) jusqu'à aujourd'hui où j'apprend que pour aucune raison ce dernier passe à 8e.La justification? 10Go de data en plus dont je n'aurais pas l'utilité. D'autant plus que quand j'ai pris mon forfait, SFR garantissait le prix qui ne change pas. Je trouve ça honteux, sachant que nous sommes beaucoup à avoir pris ce forfait à 5e car on ne peux pas mettre beaucoup d'argent dans un forfait.
Si toutefois SFR revenait sur ses pas en autorisant à refuser cette offre, alors je changerais ma note.";1
2201;30/11/2020;comme de nombreuses personnes j'avais souscrit un contrat à vie mais RED ne doit pas avoir de dictionnaire ni de respect pour ses clients et pour ses engagements. Il vous augmente de 3€ sans vous laisser la possibilité de conserver votre contrat actuel. Les pratiques tarifaires de RED et SFR sont à vomir et il ne faut rien attendre du service client ils ont des réponses formatées et ne donnent pas de solution. Faites comme moi fuyez RED et SFR .;1
2202;29/11/2020;Comme tout le monde ici, dégouté par les pratiques de la marque qui impose un changement d'offre... A vomir! Je préfère aller voir ailleurs, quitte à payer plus cher!;1
2203;29/11/2020;"Malgré un forfait de 10€ et 50go a vie ils m'oblige a changé mon forfait.
Si vous souhaitez revenir au forfait précédent vous pouvez saisir la DGCCRF
https:// signal.conso.gouv. fr/tel-internet-media/le-probleme";1
2204;26/11/2020;"Commencé l'année avec Covid et l'a finir avec REDby
Niveau commercial nul nul nul.
aucune considération à ses clients.
A FUIRE
Comme ils disent READY bye bye SFR.";1
2205;26/11/2020;Augmente de 3 euros le contrat à vie de 5 euros c est de la vente forcée c est lamentable;1
2206;26/11/2020;"Mon forfait red by SFR a été augmenté de 60% sans que je puisse m'y opposer. Je fais parti des nombreux à s'être fait avoir!
Je me rappelle des pubs chez nous le prix est à vie : MENSONGE.
Ils disent : on augmente de 3 euros car on vous donne en plus 10Go. Pourquoi ? Parceque SFR investit. En tant qu'utilisateur je n'ai jamais vu d'amélioration de quoi que ce soit... Par contre les 3 euros de plus tous les mois je vais bien le voir.

Ce sont des pratiques commerciales dignes des plus mauvais vendeurs de cuisines.

Si vous ne pouvez pas assumer vos offres, ne les vendez pas!

SFR : avec ce genre de pratiques, vous allez encore plus nuire à votre image qui est déjà désastreuse.

J'ai contacté le service client RED (enfin le chatbot robot) : réponse : ce n'est pas possible de refuser l'offre de +3 euros. Merci et bonne journée.

Parlez en!
Et ne croyez pas les offres de SFR.
Tot ou tard on vous forcera à payer plus.

SFR : je vous plains. Comment avez vous pu détruire une si belle marque francaise. Tout le monde vous déteste. C'est pathétique.";1
2207;24/11/2020;"Si vous souhaitez un bon conseil : ne souscrivez JAMAIS chez RED By SFR, ce sont des voleurs et des menteurs. Ils ne respectent pas du tout leurs engagements et leurs clients !
Publicité mensongère, ne vous faites pas avoir s'il vous plaît, ne signez absolument rien avec eux.";1
2208;24/11/2020;Une étoile c'est déjà trop. Après avoir augmenté mon forfait mobile à vie...c'est au tour de ma box. Et encore 3 euros de plus sans possibilité de refuser. Quelle honte de ne pas respecter les contrats. On vit dans un monde d'arnaque et l'état ne fait rien !!! Moi si je refuse de les payer, je vais avoir des problèmes alors qu'eux ils décident de modifier leur contrat initial et rien...la publicité mensongère est autorisée maintenant ?;1
2209;24/11/2020;"Je me suis inscrit sur le site internet, on m'a proposé la Fibre.

Un RDV a été planifié et je devais être chez moi entre 8:00 et 12:00.

Le technicien ne s'est jamais présenté, il ne m'a pas prévenu qu'il ne viendrait pas, une journée de congé perdue...

Un deuxième RDV a été planifier 10 jours après, tout comme le premier le technicien ne s'est pas présenté et n'a pas pris la peine de prévenir, 2ème journée de congé perdue ...

Un 3ème RDV a été planifier, toujours pas de technicien ni d'appel pour prévenir ...

Un 4ème RDV a été planifier, là j'ai appelé le service client est j'ai demandé l'annulation de ma commande.

La personne m'a demandé ""pourquoi?"" j'ai expliqué et elle a bien annulé ma demande.

Entreprise à fuir !";1
2210;24/11/2020;"J'avais souscris à deux types de box, une ADSL (dans mon premier logement) puis une fibre (dans mon logement actuel). Et une chose est sur avec toutes les péripéties connues je ne retournerais jamais chez Red ou même SFR.

Je dois encore payer des factures pour ma box ADSL alors que ça fait plus d'un an qu'elle est sensée être résiliée, je ne trouve pas ça normal du tout, on essaye de joindre quelqu'un, ils n'ont pas de réponses ou vous disent que la ligne n'est. pas résiliée, alors que la demande de résiliation a été. approuvée, que l'envoie du matériel à été fait et surtout que je n'habite plus du tout à la même adresse, on m'explique à qu'elle moment c'est normal ce genre de situation ?!

Qui plus est le service client est à revoir, des soi disant commerciaux ou assistants qui vous parlent mal, qui vous raccroche au nez quand vous essayer de comprendre un peu plus la situation, donc service client complètement à côté de ses pompes.

Et parlons aussi des techniciens, la personne qui est venue m'installer la fibre il y a un an, a fait un travail horrible, il m'a arraché de la peinture au mur, est arrivé avec plus de 2 heures de retards, à passer quasiment une journée entière à m'installée la fibre et bien sur on repassera sur l'amabilité du gars.

Et je ne parle pas des coupures intempestives de la ligne, de hausses sur la facture qui ne sont pas forcément claires et justifiées.

Donc concrètement RED by SFR et SFR même fuyez,";1
2211;24/11/2020;Vente forcée de giga supplémentaire. 3€ de plus pour 10go de plus !!! J’en veux pas. Non respect du contrat qui dit non évolution des tarifs. C’est du vol;1
2212;23/11/2020;"RED les vendeurs de rêves

Forfait a 5 € par mois passer à 8€ et on a pas le choix ,pour un prétexte bidon quel audace sa va la loi est avec vous pour l'instant !!!! 30 go me suffisait.Merci d'arrêté de vendre des faux forfaits dit a vie...";1
2213;21/11/2020;"Cet opérateur ne respecte pas ses engagements commerciaux.
Mon forfait soit disant à vie est augmenté de 60% en échange d'une augmentation de 10 GO du volume internet dont je n'ai aucune utilité. Après les avoir contactés, ils m'expliquent qu'il n'est pas possible de la refuser.";1
2214;21/11/2020;Une étoile parce qu'on ne peut pas mettre 0 et que je peux quand même téléphoner et surfer, même si je capte souvent très mal même en ville. Mais service client injoignable et augmentations abusives.;1
2215;20/11/2020;"RED fait des ventes promotionnelles, téléphone + abonnement,
vous commandez et 3 jours après, ils annulent votre commande alors que le téléphone est disponible ! 😡😡😡
Ensuite, impossible d'avoir les conditions payées à la commande !!!
Pratiques scandaleuses et condamnables... 👈";1
2216;18/11/2020;"Cet opérateur ne respecte pas ses engagements commerciaux.
Mon forfait soit disant à vie est augmenté de 60% en échange d'une augmentation de 10 GO du volume internet dont je n'ai aucune utilité. Après les avoir contactés, ils m'expliquent qu'il n'est pas possible de la refuser (en plus ils sont dans leur droit... bien vu de la part de nos législateurs!).
C'est totalement déplorable!
Même si cet opérateur est aujourd'hui parmi les plus intéressants, ses actes sont ceux d'une belle bande de crapules!";1
2217;18/11/2020;A fuir aucun service commercial,vous êtes content tant mieux aussi non allez a la concurrence. Horrible jamais vus ça.;1
2218;17/11/2020;"Voleurs !
Tarif à vie proposé au départ = publicité mensongère. Je viens d'être informée d'une augmentation de 3 euros non refusable. Pratiques commerciales déplorables !";1
2219;16/11/2020;"A fuir
Cet opérateur se permet d'augmenter de plus de 60% ses tarifs en prévenant 1 mois à l'avance et vous n'avez alors que 2 possibilités : accepter ou partir....";1
2220;16/11/2020;"Leur forfait avec un prix soit disant a vie n'est qu'une publicité mensongère. Ils augmentent les forfaits de +3 € / mois avec comme seul alternative, accepter ou résilier.
C'est très malhonnête ce forcing, honte à vous !";1
2221;16/11/2020;"Les prix de forfaits ""à vie"" qui augmentent sans aucun recours, le remboursement de mon ancien forfait free qui a été refusé sans explication, un service client très difficile à joindre et finalement inutile. Des gens malhonnêtes, du beau marketing en façade, et du vide derrière.";1
